gen,sid,seed,split,stepping_speed,body_speed_shortfall,foot_sliding,ground_contact_ratio,contact_streak,path_straightness,duration_sec,wants_to_travel,wants_to_stay,intent_unclear,is_mdm,is_motiongpt,is_momask,mm_u000,mm_u025,mm_u050,mm_u075,mm_u100,mm_u125,mm_u150,mm_u200
motiongpt,009727,20464610,calib,0.012511,0.004712,0.0074851548434991,0.8269,0.55135,0.1366,2.6,0,0,1,0,1,0,1.7579,1.7626,1.7659,1.7744,1.7887,1.7972,1.7935,1.7731
motiongpt,009749,20465608,holdout,0.004611,0.000326,0.0021769874263347254,1.0,1.0,0.0675,5.0,0,0,1,0,1,0,2.8353,2.8344,2.8327,2.8312,2.8305,2.8304,2.8311,2.8344
motiongpt,009749,20465609,holdout,0.006245,0.003719,0.0030144133423733294,0.8547,0.56977,0.2625,8.6,0,0,1,0,1,0,2.4708,2.4878,2.5057,2.5288,2.5503,2.5717,2.5962,2.6567
motiongpt,009749,20465610,holdout,0.005428,0.002389,0.0029344362193050406,0.9915,0.66097,0.4463,8.8,0,0,1,0,1,0,1.3869,1.365,1.3837,1.4099,1.4347,1.4591,1.4796,1.5606
motiongpt,009762,20466608,holdout,0.016509,0.003654,0.007402405816475149,0.9022,0.45109,0.0323,4.6,0,0,1,0,1,0,1.0777,1.0724,1.0486,1.0112,0.9958,0.995,1.0007,0.9911
motiongpt,009762,20466609,holdout,0.003589,0.001657,0.0031350241442229623,1.0,1.0,0.3032,5.0,0,0,1,0,1,0,1.4516,1.4826,1.5153,1.5476,1.5766,1.6058,1.6346,1.693
motiongpt,009762,20466610,holdout,0.003791,0.002215,0.003587536425183597,1.0,1.0,0.3018,3.4,0,0,1,0,1,0,1.9006,1.952,2.0003,2.0451,2.085,2.1181,2.1507,2.2066
motiongpt,009776,20467608,holdout,0.046432,-0.040479,0.006161214108026738,0.5833,0.11667,0.789,4.2,0,0,1,0,1,0,3.1856,3.168,3.1351,3.0709,2.9637,2.8422,2.7134,2.5006
motiongpt,009776,20467609,holdout,0.002611,0.002435,0.0025292174387131373,1.0,1.0,0.871,2.2,0,0,1,0,1,0,14.5677,14.5634,14.5599,14.5589,14.5578,14.5558,14.553,14.5471
motiongpt,009776,20467610,holdout,0.035446,0.000813,0.015394065879421319,0.9375,0.625,0.9713,2.0,0,0,1,0,1,0,7.8653,7.8768,7.7267,7.3751,6.6107,6.0721,6.5075,6.8632
motiongpt,009924,20468608,holdout,0.031059,-0.021605,0.006124971511345399,0.4565,0.15217,0.9523,4.6,1,0,0,0,1,0,7.956,7.9851,7.9736,7.9474,7.9397,7.8831,7.8247,7.6967
motiongpt,009924,20468609,holdout,0.075962,-0.034537,0.008348286236203671,0.3203,0.04273,0.1757,6.4,1,0,0,0,1,0,3.4033,3.3359,3.2596,3.1895,3.1827,3.1757,3.0922,3.1283
motiongpt,009924,20468610,holdout,0.084052,0.060165,0.005735264145109784,0.0766,0.03831,0.9857,6.2,1,0,0,0,1,0,6.393,6.2722,6.1199,5.8298,5.6157,5.4076,5.1445,4.6116
motiongpt,009945,20469608,calib,0.046592,-0.000359,0.007937209864752146,0.6971,0.10721,0.5484,5.2,1,0,0,0,1,0,8.5447,8.5157,8.4607,8.3892,8.3231,8.2431,8.2187,8.2307
motiongpt,009945,20469609,calib,0.024309,0.000332,0.00842112455532864,0.9333,0.37333,0.987,3.0,1,0,0,0,1,0,5.5922,5.6098,5.6201,5.7566,6.1693,7.1325,8.6448,9.8115
motiongpt,009945,20469610,calib,0.036006,-0.000622,0.005780951303714456,0.7692,0.15385,0.993,5.2,1,0,0,0,1,0,10.5889,10.6236,10.6251,10.6076,10.5957,10.5829,10.5465,10.4554
motiongpt,009996,20470608,calib,0.010307,0.004201,0.003559085751941499,0.675,0.3375,0.2831,8.0,0,0,1,0,1,0,7.9097,7.912,7.932,7.9629,7.9966,8.0298,8.0667,8.1701
motiongpt,009996,20470609,calib,0.002306,0.001137,0.002408267189926376,1.0,1.0,0.9775,9.6,0,0,1,0,1,0,2.5579,2.5579,2.5586,2.56,2.5619,2.5653,2.5698,2.5797
motiongpt,009996,20470610,calib,0.00328,0.002308,0.003091708347204348,1.0,1.0,0.8352,9.6,0,0,1,0,1,0,1.5444,1.5337,1.5214,1.5053,1.4874,1.4713,1.4575,1.4394
motiongpt,010037,20471608,calib,0.006616,0.001523,0.003826575094032963,1.0,1.0,0.1864,2.4,0,0,1,0,1,0,8.85,8.8627,8.8792,8.8949,8.9082,8.9207,8.9299,8.9408
motiongpt,010037,20471609,calib,0.015694,0.005183,0.007580395927763163,0.9444,0.94444,0.1504,3.6,0,0,1,0,1,0,3.0478,3.0774,3.1117,3.1431,3.1716,3.195,3.2076,3.2355
motiongpt,010037,20471610,calib,0.015732,0.006721,0.008967826011676732,1.0,1.0,0.3385,3.4,0,0,1,0,1,0,3.1569,3.1621,3.1634,3.1646,3.1656,3.1649,3.1639,3.1624
motiongpt,010043,20472608,calib,0.021334,0.004425,0.009632306001791956,0.9917,0.49583,0.0931,9.0,0,0,1,0,1,0,3.3114,3.2413,3.1401,3.0367,3.0176,2.9572,2.8837,2.9312
motiongpt,010043,20472609,calib,0.005891,0.003711,0.004338106366730732,0.9389,0.62594,0.1496,9.0,0,0,1,0,1,0,4.5622,4.6098,4.6184,4.5667,4.4877,4.3839,4.2705,4.0274
motiongpt,010043,20472610,calib,0.021878,0.003812,0.010256314324536647,0.9806,0.49028,0.0574,9.0,0,0,1,0,1,0,3.2455,3.1774,3.173,3.1908,3.2276,3.2141,3.1851,3.2824
motiongpt,010076,20473608,holdout,0.013608,0.002937,0.004520943776039295,0.7417,0.29667,0.6283,6.0,0,1,0,0,1,0,6.2647,6.1393,6.0463,5.9856,5.9485,5.9454,5.971,6.1061
motiongpt,010076,20473609,holdout,0.016832,0.000585,0.003905361715819124,0.7125,0.20358,0.9146,6.0,0,1,0,0,1,0,2.0104,2.0183,2.0679,2.1536,2.2991,2.5225,2.8388,3.7414
motiongpt,010076,20473610,holdout,0.014311,0.003618,0.004597843089146883,0.7292,0.20833,0.607,6.0,0,1,0,0,1,0,6.302,6.1629,6.04,5.9458,5.8845,5.8402,5.8211,5.9073
motiongpt,010116,20474608,holdout,0.044889,-0.002723,0.008398850859562313,0.7188,0.06847,0.086,8.8,1,0,0,0,1,0,4.348,4.2985,4.219,4.0982,3.9361,3.7487,3.5466,3.2049
motiongpt,010116,20474609,holdout,0.016029,0.003337,0.005588229531843473,0.8265,0.10332,0.6016,9.8,1,0,0,0,1,0,6.762,6.8254,6.8804,6.9294,6.9591,6.967,6.9585,6.8838
motiongpt,010116,20474610,holdout,0.041532,-0.001,0.010633983541824658,0.7552,0.08885,0.3143,9.6,1,0,0,0,1,0,6.7171,6.8661,6.9713,7.05,7.111,7.1285,7.1104,7.0692
motiongpt,010135,20475608,holdout,0.005625,0.00508,0.004498401825903344,1.0,1.0,0.5219,3.8,0,1,0,0,1,0,1.0029,0.9975,0.9936,0.9923,0.9929,0.9957,1.0009,1.0156
motiongpt,010135,20475609,holdout,0.005652,0.005196,0.005251116026655509,1.0,1.0,0.6799,3.8,0,1,0,0,1,0,1.0644,1.0767,1.0907,1.1045,1.1186,1.1325,1.1467,1.1739
motiongpt,010135,20475610,holdout,0.006168,0.005985,0.004692485401703038,1.0,1.0,0.4456,3.2,0,1,0,0,1,0,1.7213,1.7141,1.7104,1.7102,1.7129,1.7184,1.7252,1.7428
motiongpt,010142,20476608,holdout,0.00375,0.002648,0.003185948590664957,1.0,1.0,0.164,8.0,0,0,1,0,1,0,3.0166,3.0022,2.9925,2.9899,2.9919,2.9977,3.0097,3.052
motiongpt,010142,20476609,holdout,0.004794,0.002007,0.0025380899132377392,1.0,1.0,0.0904,9.4,0,0,1,0,1,0,5.5963,5.5994,5.6003,5.5993,5.5952,5.5883,5.5793,5.5567
motiongpt,010142,20476610,holdout,0.004794,0.002007,0.0025380899132377392,1.0,1.0,0.0904,9.4,0,0,1,0,1,0,5.5963,5.5994,5.6003,5.5993,5.5952,5.5883,5.5793,5.5567
motiongpt,010150,20477608,calib,0.008737,0.004231,0.005145524042599189,1.0,1.0,0.7516,9.8,0,1,0,0,1,0,4.8276,4.5018,4.1325,3.7776,3.4675,3.2197,3.0493,3.1674
motiongpt,010150,20477609,calib,0.00349,0.003027,0.003257923219612475,1.0,1.0,0.5546,3.4,0,1,0,0,1,0,5.4953,5.4921,5.4859,5.4772,5.4699,5.4627,5.4546,5.4375
motiongpt,010150,20477610,calib,0.003521,0.001679,0.0027955252455332236,1.0,1.0,0.5296,9.6,0,1,0,0,1,0,3.3588,3.3477,3.3404,3.3353,3.3335,3.3366,3.3435,3.37
motiongpt,010161,20478608,calib,0.003356,0.002337,0.0029642674597110865,1.0,1.0,0.7319,9.8,0,1,0,0,1,0,3.8122,3.8093,3.8032,3.7963,3.7875,3.778,3.7702,3.7603
motiongpt,010161,20478609,calib,0.003356,0.002337,0.0029642674597110865,1.0,1.0,0.7319,9.8,0,1,0,0,1,0,3.8122,3.8093,3.8032,3.7963,3.7875,3.778,3.7702,3.7603
motiongpt,010161,20478610,calib,0.003527,0.002735,0.0030120938458063416,1.0,1.0,0.835,9.8,0,1,0,0,1,0,3.7009,3.6944,3.6836,3.6728,3.6629,3.6551,3.6495,3.6438
motiongpt,010199,20479608,calib,0.008462,0.006838,0.003507876869835623,0.5,1.0,0.5965,9.6,0,0,1,0,1,0,4.2527,4.2607,4.263,4.2567,4.2457,4.2313,4.2109,4.1409
motiongpt,010199,20479609,calib,0.011463,0.006409,0.00484721886588072,0.7526,0.3763,0.2391,9.6,0,0,1,0,1,0,2.6158,2.6067,2.5891,2.5717,2.5548,2.5459,2.5402,2.5185
motiongpt,010199,20479610,calib,0.018819,0.006228,0.009464259688023639,0.9896,0.39583,0.3868,9.6,0,0,1,0,1,0,6.3112,6.2918,6.2013,6.1089,6.0598,6.0901,6.066,5.912
motiongpt,010226,20480608,holdout,0.006401,0.004182,0.005079638380104105,1.0,1.0,0.1109,9.6,0,0,1,0,1,0,5.174,5.1624,5.1583,5.1588,5.1618,5.1667,5.1726,5.1905
motiongpt,010226,20480609,holdout,0.008544,0.002978,0.005156468952797923,1.0,1.0,0.1493,9.6,0,0,1,0,1,0,2.8344,2.8337,2.8356,2.8396,2.8453,2.8537,2.8649,2.8948
motiongpt,010226,20480610,holdout,0.007069,0.004298,0.0046308777112991474,1.0,1.0,0.1165,9.8,0,0,1,0,1,0,1.2246,1.2217,1.218,1.2149,1.2137,1.2142,1.2175,1.2288
motiongpt,010248,20481608,holdout,0.029102,0.020513,0.002410238449417937,0.1964,0.19643,0.7451,9.8,1,0,0,0,1,0,2.0932,2.0173,1.9835,1.933,1.8377,1.8612,2.376,3.5335
motiongpt,010248,20481609,holdout,0.021817,0.016047,0.000653776693902215,0.0714,0.07143,0.5114,9.8,1,0,0,0,1,0,3.0926,2.7824,2.6437,2.6115,2.623,2.6331,2.6438,2.7013
motiongpt,010248,20481610,holdout,0.029102,0.020513,0.002410238449417937,0.1964,0.19643,0.7451,9.8,1,0,0,0,1,0,2.0932,2.0173,1.9835,1.933,1.8377,1.8612,2.376,3.5335
motiongpt,010254,20482608,holdout,0.018974,0.012139,0.005729327818510424,0.7634,0.19089,0.1534,5.6,0,1,0,0,1,0,10.9974,11.0332,11.0818,11.1101,11.0785,11.0123,10.9282,10.7472
motiongpt,010254,20482609,holdout,0.007856,-2.9e-05,0.0038595922550848645,0.9531,0.38125,0.6738,9.6,0,1,0,0,1,0,12.1587,12.1392,12.1125,12.0763,12.0273,11.9486,11.8511,11.4723
motiongpt,010254,20482610,holdout,0.014684,0.004268,0.004952007465171519,0.7633,0.30532,0.1424,9.4,0,1,0,0,1,0,11.3561,11.2355,11.0712,10.9065,10.6958,10.4022,9.9977,8.9127
motiongpt,010315,20483608,calib,0.028114,0.000119,0.007330810517948597,0.8583,0.19075,0.9729,6.0,1,0,0,0,1,0,3.9549,4.043,4.1398,4.1959,4.1258,3.9833,4.1591,5.3626
motiongpt,010315,20483609,calib,0.008196,-0.002007,0.0007396789114888626,0.1641,0.16406,0.9004,6.4,1,0,0,0,1,0,5.548,5.5441,5.5241,5.5001,5.4601,5.3982,5.3279,5.2834
motiongpt,010315,20483610,calib,0.041283,-0.000981,0.01184663591034208,0.8947,0.25566,0.9849,3.8,1,0,0,0,1,0,6.1013,6.1252,6.1309,6.1116,6.0064,5.7367,5.4518,6.4054
motiongpt,010388,20484608,calib,0.005726,0.004933,0.005278823371302914,1.0,1.0,0.2842,2.2,0,0,1,0,1,0,2.4545,2.4394,2.4245,2.4141,2.4075,2.4043,2.4049,2.4199
motiongpt,010388,20484609,calib,0.006649,0.005092,0.002781999910183328,0.5568,0.37114,0.6447,2.2,0,0,1,0,1,0,4.007,4.1046,4.2398,4.4019,4.5851,4.7844,4.9983,5.4403
motiongpt,010388,20484610,calib,0.005472,0.004646,0.004846944200854711,1.0,1.0,0.3143,2.0,0,0,1,0,1,0,2.4056,2.3947,2.3815,2.3673,2.3527,2.3406,2.3308,2.3331
motiongpt,010409,20485608,calib,0.00814,0.002786,0.0047626620864431425,1.0,1.0,0.9632,4.4,0,0,1,0,1,0,3.3603,3.4196,3.5592,3.7629,3.9042,4.0275,4.1908,4.5122
motiongpt,010409,20485609,calib,0.003974,0.001533,0.0029219435960232344,1.0,1.0,0.9924,4.4,0,0,1,0,1,0,5.6985,5.6814,5.6625,5.6372,5.5968,5.5515,5.4951,5.3522
motiongpt,010409,20485610,calib,0.009424,-0.001314,0.003937781474498498,0.9205,0.46023,0.9091,4.4,0,0,1,0,1,0,5.2714,5.3652,4.8991,3.5906,2.6686,2.2729,2.0789,2.0534
motiongpt,010447,20486608,holdout,0.063576,-0.015594,0.006949702331005743,0.425,0.05314,0.3833,7.0,0,0,1,0,1,0,5.2557,5.2546,5.2515,5.2641,5.2885,5.3243,5.3801,5.4078
motiongpt,010447,20486609,holdout,0.0131,0.007932,0.0059521196299315,0.5938,0.0625,0.5163,7.2,0,0,1,0,1,0,1.5944,1.671,1.7347,1.7744,1.746,1.6797,1.5812,1.4452
motiongpt,010447,20486610,holdout,0.063576,-0.015594,0.006949702331005743,0.425,0.05314,0.3833,7.0,0,0,1,0,1,0,5.2557,5.2546,5.2515,5.2641,5.2885,5.3243,5.3801,5.4078
motiongpt,010553,20487608,calib,0.019684,-0.004986,0.0006362094679579589,0.1159,0.07726,0.9016,8.2,1,0,0,0,1,0,2.7375,2.9637,3.4556,3.7244,3.6457,3.3816,2.9572,2.5208
motiongpt,010553,20487609,calib,0.042557,0.038278,0.02124487747331878,0.775,0.05344,0.2221,9.0,1,0,0,0,1,0,4.2808,4.4615,4.3075,4.0413,3.7086,3.3742,3.0425,2.3424
motiongpt,010553,20487610,calib,0.015492,-0.001488,0.0028240365087781926,0.4541,0.15138,0.6232,9.8,1,0,0,0,1,0,4.616,4.5909,4.5598,4.5308,4.508,4.5068,4.512,4.5159
motiongpt,010557,20488608,holdout,0.002949,0.0024,0.0025881451088806667,1.0,1.0,0.2194,3.0,0,0,1,0,1,0,4.5223,4.5115,4.4969,4.483,4.4722,4.464,4.4585,4.4618
motiongpt,010557,20488609,holdout,0.005401,0.002159,0.0034334368664622797,0.9851,0.65673,0.6673,8.4,0,0,1,0,1,0,4.4962,4.4539,4.4311,4.4454,4.4607,4.4959,4.5544,4.9276
motiongpt,010557,20488610,holdout,0.005401,0.002159,0.0034334368664622797,0.9851,0.65673,0.6673,8.4,0,0,1,0,1,0,4.4962,4.4539,4.4311,4.4454,4.4607,4.4959,4.5544,4.9276
motiongpt,010563,20489608,calib,0.0073,0.004337,0.004600922932584123,1.0,1.0,0.1199,3.8,0,0,1,0,1,0,3.6444,3.6332,3.6204,3.6085,3.5986,3.5898,3.5828,3.5698
motiongpt,010563,20489609,calib,0.01322,0.004448,0.00693347414053367,1.0,1.0,0.1171,4.4,0,0,1,0,1,0,2.9893,2.9203,2.921,2.9734,3.038,3.0848,3.1218,3.2491
motiongpt,010563,20489610,calib,0.00262,0.002342,0.0024924850276432276,1.0,1.0,0.7418,2.0,0,0,1,0,1,0,3.2619,3.2615,3.2597,3.2577,3.2567,3.2555,3.2546,3.2515
motiongpt,010617,20490608,holdout,0.028383,0.008265,0.003298691897982017,0.4145,0.13816,0.9789,7.6,1,0,0,0,1,0,2.8435,2.8387,2.8544,2.8647,2.8494,2.8758,3.1029,4.2793
motiongpt,010617,20490609,holdout,0.02654,0.006437,0.003076176951459513,0.4474,0.11184,0.9782,7.6,1,0,0,0,1,0,1.6876,1.733,1.7919,1.8467,1.872,1.872,1.8999,2.1486
motiongpt,010617,20490610,holdout,0.028474,0.008271,0.0033280529612033896,0.3919,0.09797,0.9738,7.4,1,0,0,0,1,0,2.789,2.7605,2.7489,2.7331,2.7034,2.6758,2.7039,2.9482
motiongpt,010618,20491608,calib,0.016881,0.005097,0.007983861718613107,1.0,1.0,0.2693,4.6,0,0,1,0,1,0,1.0797,0.9299,0.9117,1.0903,1.3602,1.6481,2.0367,3.404
motiongpt,010618,20491609,calib,0.007076,0.00225,0.003378737182717713,1.0,1.0,0.0687,4.2,0,0,1,0,1,0,13.3845,13.3959,13.3985,13.3966,13.3938,13.3871,13.3769,13.3494
motiongpt,010618,20491610,calib,0.012204,0.003788,0.005113896957405911,0.8098,0.40489,0.5528,4.6,0,0,1,0,1,0,1.1582,1.1745,1.1982,1.232,1.2602,1.2776,1.3063,1.3971
motiongpt,010784,20492608,calib,0.003347,0.000942,0.001686634890296609,1.0,1.0,0.7037,4.2,0,0,1,0,1,0,9.5393,9.5302,9.5202,9.5092,9.4973,9.4857,9.4736,9.4492
motiongpt,010784,20492609,calib,0.008697,0.001858,0.005408960171429667,1.0,1.0,0.1177,4.2,0,0,1,0,1,0,1.4044,1.4001,1.3981,1.3975,1.3985,1.3992,1.4016,1.4076
motiongpt,010784,20492610,calib,0.005885,0.004059,0.004829319486294323,1.0,1.0,0.0912,4.2,0,0,1,0,1,0,6.0852,6.0369,5.9866,5.9455,5.9179,5.9022,5.901,5.9414
motiongpt,010843,20493608,holdout,0.006399,0.005545,0.002873989254695914,0.5,1.0,0.6343,9.6,0,1,0,0,1,0,3.4336,3.4097,3.3837,3.3575,3.3316,3.304,3.273,3.2024
motiongpt,010843,20493609,holdout,0.006156,0.0053,0.002790485738610472,0.5,1.0,0.6562,9.8,0,1,0,0,1,0,3.3138,3.2918,3.269,3.2448,3.2201,3.1936,3.1634,3.0881
motiongpt,010843,20493610,holdout,0.006943,0.005937,0.003073080191013236,0.5,1.0,0.4713,9.8,0,1,0,0,1,0,3.7329,3.722,3.7091,3.701,3.7,3.7017,3.6945,3.6716
motiongpt,010938,20494608,holdout,0.010479,0.002973,0.0042070014614119305,0.9176,0.45881,0.2124,8.8,0,0,1,0,1,0,3.1453,3.1001,3.0506,2.998,2.9583,2.9261,2.8955,2.8321
motiongpt,010938,20494609,holdout,0.010479,0.002973,0.0042070014614119305,0.9176,0.45881,0.2124,8.8,0,0,1,0,1,0,3.1453,3.1001,3.0506,2.998,2.9583,2.9261,2.8955,2.8321
motiongpt,010938,20494610,holdout,0.010591,0.00313,0.00475276006658083,0.9006,0.6004,0.1594,8.8,0,0,1,0,1,0,3.3033,3.2901,3.2897,3.3172,3.3471,3.3634,3.3958,3.5354
motiongpt,010945,20495608,holdout,0.02907,0.00159,0.008297193287200166,0.825,0.20625,0.7918,6.0,1,0,0,0,1,0,3.1619,3.5873,3.9792,4.0881,3.722,3.0143,2.4335,1.9969
motiongpt,010945,20495609,holdout,0.029074,0.001566,0.008136506039788539,0.8292,0.20733,0.7945,6.0,1,0,0,0,1,0,3.0989,3.5318,3.9148,4.0176,3.6254,2.9468,2.4491,2.0385
motiongpt,010945,20495610,holdout,0.03492,0.0018,0.010813077547309273,0.875,0.175,0.8381,6.0,1,0,0,0,1,0,2.3343,2.5484,2.8723,3.3403,3.7784,3.6749,3.1354,2.9296
motiongpt,010956,20496608,holdout,0.008633,0.007259,0.0048016919411391365,0.898,0.29934,0.3444,9.8,0,0,1,0,1,0,5.3656,5.2115,5.1169,5.0344,4.9518,4.8672,4.8256,4.9462
motiongpt,010956,20496609,holdout,0.00864,0.007585,0.004896418036662883,0.9031,0.30102,0.6676,9.8,0,0,1,0,1,0,5.1677,4.9989,4.8745,4.7658,4.6653,4.5793,4.5639,4.8017
motiongpt,010956,20496610,holdout,0.008633,0.007259,0.0048016919411391365,0.898,0.29934,0.3444,9.8,0,0,1,0,1,0,5.3656,5.2115,5.1169,5.0344,4.9518,4.8672,4.8256,4.9462
motiongpt,011046,20497608,calib,0.04333,0.018837,0.005079478776417443,0.3271,0.10904,0.9558,9.4,1,0,0,0,1,0,1.8349,1.8781,1.7761,1.5849,1.3094,1.1616,1.4099,2.4607
motiongpt,011046,20497609,calib,0.043995,0.021234,0.003387219445673208,0.2713,0.06027,0.9501,9.4,1,0,0,0,1,0,1.6891,1.6681,1.6263,1.5924,1.4483,1.3127,1.2443,1.7208
motiongpt,011046,20497610,calib,0.04333,0.018837,0.005079478776417443,0.3271,0.10904,0.9558,9.4,1,0,0,0,1,0,1.8349,1.8781,1.7761,1.5849,1.3094,1.1616,1.4099,2.4607
motiongpt,011101,20498608,calib,0.013548,0.004963,0.006148656386975513,0.6985,0.34926,0.361,3.4,0,0,1,0,1,0,1.0593,1.0431,1.0361,1.0411,1.0521,1.0685,1.0917,1.1631
motiongpt,011101,20498609,calib,0.013548,0.004963,0.006148656386975513,0.6985,0.34926,0.361,3.4,0,0,1,0,1,0,1.0593,1.0431,1.0361,1.0411,1.0521,1.0685,1.0917,1.1631
motiongpt,011101,20498610,calib,0.013548,0.004963,0.006148656386975513,0.6985,0.34926,0.361,3.4,0,0,1,0,1,0,1.0593,1.0431,1.0361,1.0411,1.0521,1.0685,1.0917,1.1631
motiongpt,011223,20499608,holdout,0.00272,0.001735,0.0021891864469863885,1.0,1.0,0.9804,7.8,0,0,1,0,1,0,7.332,7.3584,7.3861,7.4149,7.4424,7.4675,7.4911,7.5418
motiongpt,011223,20499609,holdout,0.006634,0.003352,0.005448519986084748,1.0,1.0,0.5811,7.8,0,0,1,0,1,0,3.4321,3.3649,3.3195,3.2877,3.2652,3.2512,3.2466,3.2772
motiongpt,011223,20499610,holdout,0.039486,0.003331,0.010232560491105944,0.8526,0.09474,0.1578,7.8,0,0,1,0,1,0,12.9864,12.9644,12.9224,12.8579,12.7102,12.4089,12.0543,11.4898
motiongpt,011284,20500608,holdout,0.034224,0.002078,0.00619387918975465,0.75,0.10713,0.9199,6.8,1,0,0,0,1,0,1.5098,1.526,1.5518,1.5851,1.6145,1.631,1.6049,1.5154
motiongpt,011284,20500609,holdout,0.034224,0.002078,0.00619387918975465,0.75,0.10713,0.9199,6.8,1,0,0,0,1,0,1.5098,1.526,1.5518,1.5851,1.6145,1.631,1.6049,1.5154
motiongpt,011284,20500610,holdout,0.034224,0.002078,0.00619387918975465,0.75,0.10713,0.9199,6.8,1,0,0,0,1,0,1.5098,1.526,1.5518,1.5851,1.6145,1.631,1.6049,1.5154
motiongpt,011340,20501608,holdout,0.015687,-0.001031,0.007630786827670638,0.9583,0.47917,0.9905,3.6,0,1,0,0,1,0,2.3355,2.0728,1.8807,1.7831,1.6529,1.7465,1.9997,2.4465
motiongpt,011340,20501609,holdout,0.016291,8e-05,0.0075643332427670785,0.9583,0.63889,0.9779,3.6,0,1,0,0,1,0,3.1683,2.9763,2.7054,2.3249,1.9801,1.7615,1.9441,2.9547
motiongpt,011340,20501610,holdout,0.016011,-0.00079,0.007960645444746658,0.9583,0.47917,0.9886,3.6,0,1,0,0,1,0,2.3443,2.107,1.9232,1.8435,1.6772,1.6991,1.8781,2.3338
motiongpt,011397,20502608,holdout,0.032532,0.00126,0.0069769643088592815,0.7432,0.08257,0.049,7.4,1,0,0,0,1,0,1.6596,1.7761,1.927,2.0668,2.2007,2.4526,2.9551,4.0764
motiongpt,011397,20502609,holdout,0.03257,0.00135,0.006859632368550958,0.7432,0.08257,0.0509,7.4,1,0,0,0,1,0,1.6807,1.7987,1.9512,2.0914,2.224,2.4656,2.9557,4.0648
motiongpt,011397,20502610,holdout,0.032815,0.001494,0.0071052600753875265,0.7466,0.08297,0.0378,7.4,1,0,0,0,1,0,1.3578,1.4302,1.5436,1.6989,1.868,2.1766,2.7116,3.9237
motiongpt,011402,20503608,holdout,0.025248,-0.009242,0.007077238550123338,0.8444,0.14071,0.3897,9.8,1,0,0,0,1,0,6.3835,6.4025,6.4285,6.4386,6.4627,6.5599,6.6913,7.0086
motiongpt,011402,20503609,holdout,0.006817,0.001466,0.004136566383290178,0.9923,0.66158,0.0753,9.8,1,0,0,0,1,0,11.5197,11.5637,11.6036,11.6385,11.6595,11.6726,11.682,11.6858
motiongpt,011402,20503610,holdout,0.038059,0.001154,0.0038563482629940826,0.5255,0.06571,0.2863,9.8,1,0,0,0,1,0,2.8033,2.9019,3.0011,3.1056,3.2051,3.3028,3.4012,3.6133
motiongpt,011643,20504608,holdout,0.011532,0.006559,0.006736126178540257,0.7024,0.10036,0.3854,4.2,0,0,1,0,1,0,1.121,1.112,1.0786,1.0138,0.9275,0.8442,0.7696,0.7031
motiongpt,011643,20504609,holdout,0.018014,0.007265,0.005087114056516138,0.58,0.0829,0.0075,5.0,0,0,1,0,1,0,0.8579,0.8567,0.8551,0.8574,0.8574,0.8639,0.8743,0.9045
motiongpt,011643,20504610,holdout,0.010087,0.006895,0.0070391578408173176,0.7898,0.09875,0.2567,4.4,0,0,1,0,1,0,0.9965,0.9886,0.9579,0.9053,0.8435,0.7835,0.7403,0.804
motiongpt,011731,20505608,calib,0.006037,0.005277,0.00437654688304663,1.0,1.0,0.9147,9.8,0,0,1,0,1,0,5.3245,5.3507,5.3976,5.4412,5.4829,5.5271,5.5736,5.6379
motiongpt,011731,20505609,calib,0.005639,0.004865,0.004145188817001417,1.0,1.0,0.9473,9.6,0,0,1,0,1,0,5.2599,5.2746,5.3001,5.3265,5.3559,5.3865,5.4202,5.5183
motiongpt,011731,20505610,calib,0.005526,0.0047,0.0038868397594302747,1.0,1.0,0.8924,9.8,0,0,1,0,1,0,5.3688,5.3663,5.3785,5.3955,5.4073,5.4171,5.4295,5.4369
motiongpt,011743,20506608,calib,0.006792,0.003218,0.004826595712969343,1.0,1.0,0.4419,9.4,0,0,1,0,1,0,2.6617,2.6124,2.5834,2.592,2.6369,2.7181,2.8212,3.0527
motiongpt,011743,20506609,calib,0.006792,0.003218,0.004826595712969343,1.0,1.0,0.4419,9.4,0,0,1,0,1,0,2.6617,2.6124,2.5834,2.592,2.6369,2.7181,2.8212,3.0527
motiongpt,011797,20507608,holdout,0.013427,0.006799,0.005997063660758411,0.5781,0.04818,0.3058,9.6,0,0,1,0,1,0,0.9194,0.9356,0.9515,0.9615,0.9686,0.9778,0.9955,1.0566
motiongpt,011797,20507609,holdout,0.012621,0.006108,0.006007766703350777,0.5833,0.0449,0.1843,9.6,0,0,1,0,1,0,1.1904,1.2398,1.2717,1.2963,1.3148,1.3275,1.3359,1.3751
motiongpt,011797,20507610,holdout,0.013314,0.006666,0.006005850972213864,0.5677,0.04542,0.2638,9.6,0,0,1,0,1,0,0.9918,1.0068,1.0203,1.0259,1.0246,1.0203,1.017,1.0177
motiongpt,011805,20508608,calib,0.014435,-0.001204,0.004629135895181506,0.9432,0.47159,0.9898,4.4,1,0,0,0,1,0,2.9795,3.15,3.4575,3.9005,4.3899,5.1462,6.1572,8.0814
motiongpt,011805,20508609,calib,0.035763,0.00444,0.008315936049080944,0.8352,0.16705,0.9836,4.4,1,0,0,0,1,0,2.2527,2.3091,2.3755,2.4521,2.6058,2.943,3.4523,5.1925
