gen,sid,seed,foot_skate,path_gain_AFTER_ACTION,mm_orig,mm_corr,dmm,split
momask,009351,20456609,0.00304,0.9099,8.0696,8.1823,0.1127,holdout
momask,009351,20456610,0.003463,0.7897,7.7474,7.8879,0.1405,holdout
momask,009405,20457608,0.006556,0.7742,2.2267,2.1715,-0.0552,calib
momask,009405,20457609,0.007632,0.7055,2.4814,2.3979,-0.0835,calib
momask,009405,20457610,0.00572,0.8116,1.9937,1.9102,-0.0835,calib
momask,009410,20458608,0.001854,0.9585,2.0786,2.2945,0.216,holdout
momask,009410,20458609,0.002514,0.9108,2.1745,1.7844,-0.39,holdout
momask,009410,20458610,0.0027,0.9016,2.3969,2.3993,0.0024,holdout
momask,009443,20459608,0.001572,1.453,3.3728,3.439,0.0662,holdout
momask,009443,20459609,0.002361,1.4349,2.674,2.6537,-0.0202,holdout
momask,009443,20459610,0.001803,1.2403,2.3908,2.3495,-0.0413,holdout
momask,009449,20460608,0.001159,1.3644,4.2216,4.2672,0.0456,holdout
momask,009449,20460609,0.001316,1.5374,4.4719,4.5354,0.0635,holdout
momask,009449,20460610,0.001147,1.5424,4.3859,4.4122,0.0263,holdout
momask,009562,20461608,0.004379,0.9324,3.4582,3.3612,-0.097,holdout
momask,009562,20461609,0.005992,0.8505,3.4823,3.4832,0.0009,holdout
momask,009562,20461610,0.003281,1.1073,3.7832,3.5286,-0.2546,holdout
momask,009710,20462608,0.002174,1.4502,2.868,2.8414,-0.0265,holdout
momask,009710,20462609,0.002238,1.4518,2.8974,2.8693,-0.0281,holdout
momask,009710,20462610,0.00259,1.2643,2.9391,2.9416,0.0025,holdout
momask,009716,20463608,0.002293,1.691,2.1956,2.1794,-0.0162,calib
momask,009716,20463609,0.002415,1.6674,1.9006,1.8609,-0.0397,calib
momask,009716,20463610,0.002543,1.2323,2.1734,2.1277,-0.0457,calib
momask,009727,20464608,0.006582,0.8635,2.2987,2.1092,-0.1895,calib
momask,009727,20464609,0.008244,0.6047,2.0049,1.6813,-0.3236,calib
momask,009727,20464610,0.008087,0.6921,2.5788,2.2303,-0.3485,calib
momask,009749,20465608,0.001381,1.0342,2.821,2.7982,-0.0228,holdout
momask,009749,20465609,0.001272,1.0941,2.8889,2.8798,-0.0091,holdout
momask,009749,20465610,0.001301,1.0459,2.7678,2.7639,-0.0039,holdout
momask,009762,20466608,0.005924,0.7198,1.5544,1.4391,-0.1153,holdout
momask,009762,20466609,0.004513,0.8435,1.2219,1.205,-0.0169,holdout
momask,009762,20466610,0.005685,0.8491,1.6135,1.5986,-0.0149,holdout
momask,009776,20467608,0.004351,0.8265,3.5094,3.6607,0.1513,holdout
momask,009776,20467609,0.00387,0.9431,4.3249,4.3588,0.0339,holdout
momask,009776,20467610,0.004471,0.8735,2.8971,3.0402,0.1431,holdout
momask,009924,20468608,0.007032,0.6634,5.2204,5.684,0.4635,holdout
momask,009924,20468609,0.007871,0.8216,5.2636,5.021,-0.2426,holdout
momask,009924,20468610,0.007266,0.826,6.1006,5.891,-0.2096,holdout
momask,009945,20469608,0.002201,0.9969,1.2721,1.3339,0.0618,calib
momask,009945,20469609,0.001624,1.0988,1.5152,1.4946,-0.0206,calib
momask,009945,20469610,0.001863,1.0003,1.4655,1.5446,0.079,calib
momask,009996,20470608,0.001996,0.7924,3.6075,3.0858,-0.5217,calib
momask,009996,20470609,0.001268,1.032,2.4235,2.4345,0.0111,calib
momask,009996,20470610,0.001439,1.0513,2.0747,2.0871,0.0123,calib
momask,010037,20471608,0.006634,0.967,3.4995,3.4227,-0.0768,calib
momask,010037,20471609,0.003705,1.2147,5.6901,5.9334,0.2433,calib
momask,010037,20471610,0.005482,0.8261,6.6683,6.8177,0.1494,calib
momask,010043,20472608,0.007847,0.6769,4.1975,4.0757,-0.1217,calib
momask,010043,20472609,0.007962,0.59,3.708,3.6211,-0.0869,calib
momask,010043,20472610,0.006599,0.5959,3.844,3.8017,-0.0423,calib
momask,010076,20473608,0.010171,0.6789,1.3056,6.8775,5.5719,holdout
momask,010076,20473609,0.007545,0.8242,1.243,5.268,4.025,holdout
momask,010076,20473610,0.007176,0.6671,1.2906,1.2902,-0.0004,holdout
momask,010116,20474608,0.006582,0.7319,4.3137,4.5692,0.2555,holdout
momask,010116,20474609,0.008747,0.6886,4.872,4.9158,0.0438,holdout
momask,010116,20474610,0.008947,0.6515,4.2698,4.712,0.4421,holdout
momask,010135,20475608,0.004172,2.9402,2.0769,2.0669,-0.01,holdout
momask,010135,20475609,0.003809,3.2419,1.9001,1.8779,-0.0222,holdout
momask,010135,20475610,0.004461,3.3542,2.0477,2.056,0.0083,holdout
momask,010142,20476608,0.001409,1.1348,5.4292,5.4001,-0.029,holdout
momask,010142,20476609,0.001486,1.042,5.4297,5.391,-0.0387,holdout
momask,010142,20476610,0.00145,1.0876,5.457,5.4515,-0.0055,holdout
momask,010150,20477608,0.00285,0.9617,6.0961,5.984,-0.112,calib
momask,010150,20477609,0.004584,1.0098,6.7012,5.9498,-0.7514,calib
momask,010150,20477610,0.003692,0.987,7.0081,6.6544,-0.3537,calib
momask,010161,20478608,0.002457,2.0173,3.7951,3.7479,-0.0471,calib
momask,010161,20478609,0.001969,1.3153,2.8393,2.8516,0.0123,calib
momask,010161,20478610,0.002642,2.0127,3.0883,3.0628,-0.0255,calib
momask,010199,20479608,0.00837,0.7067,6.0827,5.2248,-0.8579,calib
momask,010199,20479609,0.008638,0.6786,5.3151,4.1606,-1.1544,calib
momask,010199,20479610,0.00922,0.6068,6.2916,5.2869,-1.0046,calib
momask,010226,20480608,0.003132,0.9981,1.588,1.5686,-0.0194,holdout
momask,010226,20480609,0.003115,0.9781,1.5232,1.4789,-0.0444,holdout
momask,010226,20480610,0.003045,0.9822,1.9462,1.9414,-0.0048,holdout
momask,010248,20481608,0.001292,0.7291,3.4718,3.7366,0.2648,holdout
momask,010248,20481609,0.002024,1.1196,2.9701,2.9428,-0.0273,holdout
momask,010248,20481610,0.001679,0.7588,2.9878,3.2288,0.2409,holdout
momask,010254,20482608,0.004243,0.9244,5.4752,5.4118,-0.0635,holdout
momask,010254,20482609,0.007213,0.7992,4.2959,3.7599,-0.536,holdout
momask,010254,20482610,0.007152,1.0911,5.8322,5.8924,0.0602,holdout
momask,010315,20483608,0.005612,0.7565,4.741,5.6403,0.8993,calib
momask,010315,20483609,0.006678,0.7688,4.1266,3.0896,-1.037,calib
momask,010315,20483610,0.007271,0.6222,3.9302,3.6657,-0.2645,calib
momask,010388,20484608,0.003712,2.0209,2.302,2.2962,-0.0058,calib
momask,010388,20484609,0.003492,2.2943,2.5144,2.4971,-0.0173,calib
momask,010388,20484610,0.003256,2.5835,2.6912,2.7018,0.0106,calib
momask,010409,20485608,0.004305,0.489,3.0118,2.8649,-0.1469,calib
momask,010409,20485609,0.00532,0.4573,2.8736,3.2705,0.397,calib
momask,010409,20485610,0.003488,0.6943,2.8909,2.9493,0.0584,calib
momask,010447,20486608,0.004047,0.7718,4.1048,4.2967,0.1919,holdout
momask,010447,20486609,0.00442,0.7573,4.4815,4.4487,-0.0328,holdout
momask,010447,20486610,0.005131,0.6335,4.6752,5.1675,0.4924,holdout
momask,010553,20487608,0.00118,1.0124,2.2899,3.1874,0.8975,calib
momask,010553,20487609,0.000715,1.1028,2.5956,2.901,0.3054,calib
momask,010553,20487610,0.001074,0.9666,1.6569,1.6662,0.0093,calib
momask,010557,20488608,0.001911,1.0451,2.1209,2.1118,-0.0091,holdout
momask,010557,20488609,0.001982,1.0438,2.5217,2.5512,0.0295,holdout
momask,010557,20488610,0.001988,1.037,2.6158,2.6233,0.0075,holdout
momask,010563,20489608,0.003313,0.9885,4.7277,4.7044,-0.0233,calib
momask,010563,20489609,0.003257,2.1931,3.7163,3.6168,-0.0995,calib
momask,010563,20489610,0.00346,1.3335,4.4406,4.3656,-0.075,calib
momask,010617,20490608,0.003757,1.0748,2.7844,2.8212,0.0368,holdout
momask,010617,20490609,0.004461,0.8693,1.8573,1.7774,-0.08,holdout
momask,010617,20490610,0.004643,1.0101,2.2764,1.9149,-0.3615,holdout
momask,010618,20491608,0.003567,1.139,0.8735,0.8551,-0.0184,calib
momask,010618,20491609,0.003834,0.9105,1.3575,1.442,0.0845,calib
momask,010618,20491610,0.004287,0.8116,3.0864,2.7631,-0.3233,calib
momask,010784,20492608,0.005838,1.4347,3.9583,4.0338,0.0755,calib
momask,010784,20492609,0.006569,2.3529,2.3515,2.0436,-0.3079,calib
momask,010784,20492610,0.006061,2.4635,2.0324,1.9904,-0.0421,calib
momask,010843,20493608,0.001896,0.9381,2.1512,2.1172,-0.0341,holdout
momask,010843,20493609,0.001609,1.3009,2.4104,2.2821,-0.1283,holdout
momask,010843,20493610,0.001483,1.0858,2.5918,2.6295,0.0377,holdout
momask,010938,20494608,0.001467,1.0309,1.2902,1.2958,0.0056,holdout
momask,010938,20494609,0.001652,0.9985,2.8221,2.8445,0.0224,holdout
momask,010938,20494610,0.001782,1.3329,3.5553,3.5481,-0.0072,holdout
momask,010945,20495608,0.009679,0.6261,1.7709,2.9762,1.2053,holdout
momask,010945,20495609,0.010263,0.6858,2.2657,2.9674,0.7017,holdout
momask,010945,20495610,0.00785,0.6844,1.9229,2.9546,1.0318,holdout
momask,010956,20496608,0.001828,1.5024,3.5051,3.4999,-0.0052,holdout
momask,010956,20496609,0.001964,1.3479,3.5475,3.551,0.0035,holdout
momask,010956,20496610,0.001949,0.9328,3.3729,3.3888,0.0159,holdout
momask,011046,20497608,0.002143,0.9775,2.2375,1.982,-0.2555,calib
momask,011046,20497609,0.002259,0.6462,2.0746,1.3421,-0.7325,calib
momask,011046,20497610,0.002642,0.6953,1.9207,1.617,-0.3037,calib
momask,011101,20498608,0.002466,0.9207,0.6549,0.6963,0.0414,calib
momask,011101,20498609,0.002342,1.0982,1.4172,1.3393,-0.0779,calib
momask,011101,20498610,0.002535,1.0834,0.84,0.8412,0.0012,calib
momask,011223,20499608,0.00238,1.0078,2.7759,2.795,0.0191,holdout
momask,011223,20499609,0.002535,0.8099,2.9128,2.8697,-0.0431,holdout
momask,011223,20499610,0.002809,0.6179,3.1352,2.952,-0.1832,holdout
momask,011284,20500608,0.005077,0.7978,1.9087,1.9736,0.0649,holdout
momask,011284,20500609,0.004879,0.8096,1.4912,1.6289,0.1377,holdout
momask,011284,20500610,0.005374,0.7596,1.6496,1.8308,0.1812,holdout
momask,011340,20501608,0.002186,0.8379,4.5893,4.4512,-0.1381,holdout
momask,011340,20501609,0.005092,0.6642,4.6948,5.226,0.5311,holdout
momask,011340,20501610,0.002815,0.8484,5.1303,5.4217,0.2915,holdout
momask,011397,20502608,0.005552,0.7843,0.8678,1.1535,0.2857,holdout
momask,011397,20502609,0.006725,0.7893,0.7298,0.977,0.2473,holdout
momask,011397,20502610,0.005474,0.7796,0.7471,0.9554,0.2083,holdout
momask,011402,20503608,0.009308,0.6604,1.5535,3.5476,1.9941,holdout
momask,011402,20503609,0.009848,0.6433,2.1427,3.7616,1.6189,holdout
momask,011402,20503610,0.009489,0.6441,1.2563,3.0561,1.7997,holdout
momask,011643,20504608,0.005809,0.8451,0.8364,0.9947,0.1583,holdout
momask,011643,20504609,0.004343,0.8851,0.9455,1.0315,0.086,holdout
momask,011643,20504610,0.005077,1.0531,1.0722,1.042,-0.0302,holdout
momask,011731,20505608,0.002348,1.0493,3.8251,3.8235,-0.0016,calib
momask,011731,20505609,0.001953,1.1392,2.5554,2.543,-0.0124,calib
momask,011731,20505610,0.002268,1.0373,3.2964,3.2607,-0.0357,calib
momask,011743,20506608,0.002864,1.208,1.6916,1.6799,-0.0118,calib
momask,011743,20506609,0.002878,1.4847,1.6448,1.6403,-0.0044,calib
momask,011743,20506610,0.002203,1.1023,1.477,1.4294,-0.0476,calib
momask,011797,20507608,0.004352,1.1744,3.6455,3.6342,-0.0113,holdout
momask,011797,20507609,0.003807,1.4391,1.7599,1.7668,0.0068,holdout
momask,011797,20507610,0.004819,1.0585,2.5154,2.0517,-0.4637,holdout
momask,011805,20508608,0.004465,0.9393,4.007,4.0955,0.0886,calib
momask,011805,20508609,0.00625,0.7697,1.9408,3.0196,1.0789,calib
momask,011805,20508610,0.007298,0.6963,1.7987,2.2251,0.4264,calib
momask,011806,20509608,0.000747,1.1994,2.0278,2.6381,0.6103,holdout
momask,011806,20509609,0.000705,1.7972,1.8161,2.1394,0.3234,holdout
momask,011806,20509610,0.002243,1.3693,1.9689,2.1946,0.2257,holdout
momask,011823,20510608,0.002262,1.0713,1.756,1.7796,0.0236,holdout
momask,011823,20510609,0.002457,0.8652,2.0981,2.1109,0.0128,holdout
momask,011823,20510610,0.002365,0.9664,2.2748,2.269,-0.0059,holdout
momask,011864,20511608,0.002977,1.2707,5.4811,5.5077,0.0267,calib
momask,011864,20511609,0.002907,1.0615,4.0274,4.0406,0.0133,calib
momask,011864,20511610,0.003072,1.3267,6.0091,5.9865,-0.0225,calib
momask,012219,20512608,0.005469,0.8412,5.8246,5.9515,0.1268,holdout
momask,012219,20512609,0.004727,0.9799,5.7276,6.0598,0.3322,holdout
momask,012219,20512610,0.006011,0.7863,5.1415,5.3561,0.2146,holdout
momask,012290,20513608,0.003002,1.4136,1.4243,1.9395,0.5153,calib
momask,012290,20513609,0.002222,1.11,1.1524,1.4069,0.2545,calib
momask,012290,20513610,0.003189,1.2046,1.5925,2.0472,0.4547,calib
momask,012355,20514608,0.00157,1.0152,1.8114,1.8368,0.0255,holdout
momask,012355,20514609,0.001403,1.171,2.8956,2.9114,0.0158,holdout
momask,012355,20514610,0.001359,1.2705,2.2574,2.289,0.0316,holdout
momask,012388,20515608,0.004868,0.8334,5.8691,6.2644,0.3953,holdout
momask,012388,20515609,0.004118,0.8318,5.0858,5.4155,0.3297,holdout
momask,012388,20515610,0.005403,0.8008,4.3597,5.3223,0.9626,holdout
momask,012400,20516608,0.004221,0.9954,2.3168,2.4231,0.1063,holdout
momask,012400,20516609,0.004122,0.8043,3.1837,2.9367,-0.247,holdout
momask,012400,20516610,0.004987,0.9,1.8651,2.1337,0.2686,holdout
momask,012423,20517608,0.001704,0.7965,4.6748,4.6611,-0.0137,calib
momask,012423,20517609,0.001681,0.9232,4.6458,4.6544,0.0086,calib
momask,012423,20517610,0.002362,0.8512,4.9276,5.0146,0.0869,calib
momask,012492,20518608,0.001936,2.4592,1.864,1.8656,0.0016,calib
momask,012492,20518609,0.001935,2.447,1.9245,1.9208,-0.0037,calib
momask,012492,20518610,0.001937,2.2441,1.7948,1.7819,-0.0129,calib
momask,012495,20519608,0.006078,0.8409,0.8003,0.5873,-0.2129,calib
momask,012495,20519609,0.005473,0.7564,0.7739,1.6311,0.8572,calib
momask,012495,20519610,0.006633,0.863,1.2757,1.3855,0.1098,calib
momask,012579,20520608,0.001547,4.6643,2.1281,1.6185,-0.5096,calib
momask,012579,20520609,0.001656,1.7503,2.3442,2.435,0.0907,calib
momask,012579,20520610,0.001729,1.8907,2.0478,2.1576,0.1097,calib
momask,012595,20521608,0.006299,0.5988,0.7048,1.1673,0.4625,holdout
momask,012595,20521609,0.00601,0.6504,0.6486,1.0386,0.39,holdout
momask,012595,20521610,0.007374,0.5388,0.6491,1.3743,0.7252,holdout
momask,012668,20522608,0.005267,0.7155,5.5021,5.3926,-0.1095,calib
momask,012668,20522609,0.0038,0.6661,4.5028,3.6267,-0.8761,calib
momask,012668,20522610,0.004023,0.7649,4.2433,4.2531,0.0098,calib
momask,012675,20523608,0.007175,0.7343,6.5838,6.4597,-0.124,calib
momask,012675,20523609,0.006224,0.7999,6.7744,6.4839,-0.2906,calib
momask,012675,20523610,0.007335,0.7708,6.9255,6.8158,-0.1097,calib
momask,012691,20524608,0.001743,0.8911,2.1319,3.3957,1.2639,holdout
momask,012691,20524609,0.001476,1.8899,2.0551,2.5142,0.4591,holdout
momask,012691,20524610,0.001279,1.0008,2.4908,3.4801,0.9893,holdout
momask,012903,20525608,0.002163,0.9519,2.4215,2.449,0.0275,holdout
momask,012903,20525609,0.002014,1.3493,2.0174,2.0203,0.003,holdout
momask,012903,20525610,0.001929,1.3309,2.1303,2.1307,0.0004,holdout
momask,012956,20526608,0.001143,1.1876,1.8536,1.8648,0.0112,holdout
momask,012956,20526609,0.001214,1.2126,2.1137,2.109,-0.0046,holdout
momask,012956,20526610,0.001121,1.2015,2.5007,2.5197,0.019,holdout
momask,012981,20527608,0.002275,1.2445,2.1149,2.1396,0.0247,calib
momask,012981,20527609,0.00255,1.4091,2.2049,2.1972,-0.0076,calib
momask,012981,20527610,0.002782,1.1709,2.0559,2.0833,0.0274,calib
momask,012985,20528608,0.002334,0.8261,3.241,3.8264,0.5854,holdout
momask,012985,20528609,0.002188,0.8428,1.5702,1.371,-0.1992,holdout
momask,012985,20528610,0.001682,1.1885,1.5989,1.5932,-0.0057,holdout
momask,013000,20529608,0.005587,0.7648,1.9231,2.6227,0.6996,holdout
momask,013000,20529609,0.009686,0.6475,2.6256,3.4148,0.7892,holdout
momask,013000,20529610,0.004197,0.8711,2.4804,2.1155,-0.3649,holdout
momask,013004,20530608,0.00394,0.742,2.0986,2.1115,0.0129,calib
momask,013004,20530609,0.004192,0.8397,2.3825,2.3466,-0.0359,calib
momask,013004,20530610,0.003248,0.9328,2.7416,2.7524,0.0109,calib
momask,013112,20531608,0.001484,1.039,2.232,2.2014,-0.0306,holdout
momask,013112,20531609,0.001472,1.1678,2.2333,2.2402,0.0069,holdout
momask,013112,20531610,0.001432,1.1961,2.1168,2.0987,-0.0181,holdout
momask,013130,20532608,0.003567,0.9299,2.9808,2.9863,0.0055,holdout
momask,013130,20532609,0.005434,0.578,3.1785,2.4638,-0.7147,holdout
momask,013130,20532610,0.004736,0.8747,3.53,2.6261,-0.9038,holdout
momask,013174,20533608,0.007366,0.8095,1.9963,2.3824,0.3861,holdout
momask,013174,20533609,0.006968,0.8418,1.9774,2.298,0.3205,holdout
momask,013174,20533610,0.004639,0.9346,1.9567,1.8646,-0.0921,holdout
momask,013190,20534608,0.005021,0.8294,1.1307,0.9591,-0.1716,holdout
momask,013190,20534609,0.00601,0.83,1.4687,1.3677,-0.101,holdout
momask,013190,20534610,0.004809,0.9221,1.6822,1.6252,-0.057,holdout
momask,013208,20535608,0.004849,0.7715,1.3216,1.7968,0.4752,calib
momask,013208,20535609,0.00432,0.848,1.406,1.8427,0.4367,calib
momask,013208,20535610,0.004302,0.8084,2.0535,2.7196,0.6661,calib
momask,013222,20536608,0.008682,0.7144,2.2306,2.1989,-0.0316,calib
momask,013222,20536609,0.006953,0.7687,2.5994,2.5259,-0.0735,calib
momask,013222,20536610,0.00676,0.7662,2.5156,2.4853,-0.0302,calib
momask,013253,20537608,0.00475,0.6662,2.7775,2.4936,-0.2838,holdout
momask,013253,20537609,0.006893,0.6507,1.9692,1.7717,-0.1975,holdout
momask,013253,20537610,0.005483,0.768,4.2839,4.111,-0.1729,holdout
momask,013419,20538608,0.003477,0.891,0.9181,0.9971,0.0791,calib
momask,013419,20538609,0.006426,0.7501,1.3852,1.5512,0.166,calib
momask,013419,20538610,0.003494,1.573,1.207,1.368,0.161,calib
momask,013444,20539608,0.003175,1.2426,3.1188,3.1118,-0.007,calib
momask,013444,20539609,0.004169,0.7948,4.3102,4.2603,-0.0498,calib
momask,013444,20539610,0.004207,1.193,3.7363,3.575,-0.1613,calib
momask,013549,20540608,0.003357,4.0729,9.7215,9.706,-0.0154,calib
momask,013549,20540609,0.003143,3.2905,9.5242,9.5381,0.0139,calib
momask,013549,20540610,0.002969,3.2921,9.6388,9.5973,-0.0416,calib
momask,013558,20541608,0.012699,0.5343,2.5365,2.6929,0.1564,holdout
momask,013558,20541609,0.007909,0.7592,3.045,3.244,0.199,holdout
momask,013558,20541610,0.00997,0.6436,2.8078,3.593,0.7852,holdout
momask,013573,20542608,0.006341,0.783,0.7605,0.7533,-0.0072,holdout
momask,013573,20542609,0.006439,0.6761,0.879,0.7817,-0.0973,holdout
momask,013573,20542610,0.004965,0.835,0.747,0.7232,-0.0239,holdout
momask,013608,20543608,0.005565,1.0477,2.0393,2.1207,0.0813,holdout
momask,013608,20543609,0.007133,1.213,3.4954,2.494,-1.0014,holdout
momask,013608,20543610,0.006465,1.5654,1.5822,1.5576,-0.0247,holdout
momask,013675,20544608,0.002509,0.9933,2.9474,2.9283,-0.0191,calib
momask,013675,20544609,0.00239,0.9233,3.1103,3.1203,0.01,calib
momask,013675,20544610,0.002875,0.9875,3.4507,3.5123,0.0616,calib
momask,013806,20545608,0.008218,0.7822,4.1344,4.334,0.1995,holdout
momask,013806,20545609,0.007529,0.7865,3.7069,4.0123,0.3055,holdout
momask,013806,20545610,0.007414,0.7845,5.1217,5.2927,0.1709,holdout
momask,013949,20546608,0.003054,1.397,2.317,2.3207,0.0036,holdout
momask,013949,20546609,0.002533,1.491,2.0535,2.0176,-0.0359,holdout
momask,013949,20546610,0.002788,2.5191,2.324,2.379,0.0549,holdout
momask,014002,20547608,0.005772,0.6361,2.7132,2.7214,0.0081,holdout
momask,014002,20547609,0.005153,0.6353,3.2943,3.184,-0.1103,holdout
momask,014002,20547610,0.00608,0.6444,3.9495,3.7913,-0.1583,holdout
momask,014087,20548608,0.002627,0.9543,4.005,4.3499,0.3448,calib
momask,014087,20548609,0.003079,0.8411,5.4757,5.1278,-0.3479,calib
momask,014087,20548610,0.002797,0.7816,5.9074,5.929,0.0216,calib
momask,014171,20549608,0.008,0.6798,2.3096,2.8372,0.5276,holdout
momask,014171,20549609,0.008424,0.7764,1.3569,1.9536,0.5967,holdout
momask,014171,20549610,0.007521,0.7296,2.3387,2.4207,0.0821,holdout
momask,014192,20550608,0.014529,0.5171,5.2242,3.9915,-1.2327,holdout
momask,014192,20550609,0.014269,0.51,4.6146,4.0478,-0.5668,holdout
momask,014192,20550610,0.012695,0.5892,4.7661,3.6971,-1.0689,holdout
momask,014222,20551608,0.006554,0.7595,3.2461,3.0922,-0.154,calib
momask,014222,20551609,0.009693,0.7376,3.0654,3.0316,-0.0338,calib
momask,014222,20551610,0.008083,0.6783,3.1144,3.1264,0.012,calib
momask,014252,20552608,0.002006,0.8797,2.2659,2.934,0.6682,calib
momask,014252,20552609,0.002101,0.9957,1.7633,2.1425,0.3792,calib
momask,014252,20552610,0.000991,1.0527,2.7326,2.9426,0.2101,calib
momask,014326,20553608,0.018159,0.3814,5.9152,5.5166,-0.3986,calib
momask,014326,20553609,0.012723,0.638,5.7661,6.2372,0.4711,calib
momask,014326,20553610,0.01255,0.5545,4.9004,4.7916,-0.1088,calib
momask,014347,20554608,0.003876,2.798,0.7536,0.7367,-0.0168,calib
momask,014347,20554609,0.003858,3.1118,2.3932,2.783,0.3898,calib
momask,014347,20554610,0.003462,2.4593,1.5541,1.731,0.1769,calib
momask,014395,20555608,0.005672,2.817,2.2023,2.0758,-0.1265,holdout
momask,014395,20555609,0.007643,4.519,4.026,3.7907,-0.2353,holdout
momask,014395,20555610,0.004833,3.8437,2.5323,2.2239,-0.3083,holdout
momask,014416,20556608,0.001376,1.0537,1.3367,1.3322,-0.0045,holdout
momask,014416,20556609,0.001384,1.1046,1.3441,1.3501,0.006,holdout
momask,014416,20556610,0.001374,1.1663,1.2916,1.2802,-0.0114,holdout
momask,014506,20557608,0.010079,0.5367,2.5537,2.6891,0.1354,holdout
momask,014506,20557609,0.006006,0.7449,2.3571,2.6373,0.2802,holdout
momask,014506,20557610,0.007505,0.7183,4.1157,4.3468,0.2311,holdout
momask,014565,20558608,0.007017,0.6939,0.8035,1.0345,0.2311,holdout
momask,014565,20558609,0.007185,0.6575,0.8086,1.1274,0.3188,holdout
momask,014565,20558610,0.005549,0.7207,0.8653,1.0868,0.2215,holdout
momask,014574,20559608,0.004397,0.7815,2.773,2.5821,-0.1909,calib
momask,014574,20559609,0.004879,0.7865,2.6262,2.3537,-0.2726,calib
momask,014574,20559610,0.004643,0.7307,2.5094,2.2099,-0.2995,calib
